student_id,student_name,TransportMeans,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours_num,MathScore,ReadingScore,WritingScore,TotalPerformance
24700,Joanne Collins,school_bus,master's degree,standard,none,married,regularly,yes,5,2.5,72,78,78,medium
24701,Benjamin Bryant,private,associate's degree,standard,completed,divorced,never,yes,5,2.5,73,80,85,medium
24702,Christopher Gonzales,private,high school,standard,none,married,never,yes,1,2.5,50,66,67,low
24703,Tiffany Mason,private,associate's degree,standard,none,married,never,yes,0,2.5,79,81,85,medium
24704,Kevin Henry,school_bus,associate's degree,free/reduced,completed,married,sometimes,yes,1,7.5,53,63,69,low
24705,Adrian Moody,school_bus,master's degree,free/reduced,none,married,regularly,yes,2,2.5,83,71,79,medium
24706,Corey Henry,private,associate's degree,standard,none,married,regularly,no,2,11,92,90,89,high
24707,Annette Chapman,private,some college,free/reduced,completed,married,sometimes,yes,2,7.5,43,37,35,low
24708,James Gomez,school_bus,associate's degree,free/reduced,none,single,sometimes,no,3,7.5,58,58,51,low
24709,David Garcia,school_bus,some high school,standard,none,single,regularly,yes,1,2.5,69,57,56,low
24710,Lauren Perkins,private,bachelor's degree,free/reduced,completed,married,regularly,no,3,7.5,42,44,41,low
24711,Jared Pearson,school_bus,some college,standard,completed,married,never,yes,1,2.5,62,70,63,low
24712,Courtney Pugh,school_bus,high school,free/reduced,none,divorced,regularly,yes,2,7.5,48,59,54,low
24713,Paula Mann,school_bus,some high school,standard,none,widowed,regularly,no,1,7.5,54,64,65,low
24714,Amanda Collier,school_bus,high school,free/reduced,none,divorced,sometimes,no,3,11,48,54,53,low
24715,Carrie Leon,private,high school,standard,none,single,regularly,no,2,11,84,84,78,medium
24716,Nicole Hall,private,some college,free/reduced,none,married,sometimes,yes,1,11,60,65,61,low
24717,Rebecca Cummings,private,master's degree,standard,none,married,never,yes,1,2.5,72,76,69,medium
24718,Nathan Contreras,private,high school,standard,none,single,sometimes,yes,2,2.5,73,80,79,medium
24719,John Newman,school_bus,some high school,standard,completed,married,regularly,yes,3,7.5,82,100,97,high
24720,Linda Kent,school_bus,some high school,free/reduced,none,divorced,never,no,3,11,41,46,41,low
24721,Calvin Price,private,high school,standard,none,married,sometimes,yes,2,7.5,37,54,55,low
24722,Douglas Gonzales,school_bus,associate's degree,standard,none,married,regularly,no,3,2.5,53,58,61,low
24723,Ruth Kirk,school_bus,some high school,free/reduced,completed,married,never,yes,0,7.5,50,59,46,low
24724,Brian Cooper,school_bus,bachelor's degree,standard,completed,married,regularly,yes,0,7.5,98,93,100,high
24725,Jennifer Daniels,school_bus,some college,free/reduced,none,divorced,sometimes,yes,3,7.5,56,65,66,low
24726,Marcus Hudson,school_bus,master's degree,free/reduced,none,married,regularly,yes,1,7.5,52,60,55,low
24727,Suzanne Macdonald,private,some high school,standard,none,married,regularly,yes,3,2.5,74,74,67,medium
24728,Crystal Palmer,school_bus,some college,standard,completed,single,sometimes,no,2,7.5,64,72,72,low
24729,John Garcia,school_bus,high school,standard,completed,married,regularly,no,3,7.5,80,73,76,medium
24730,Terri Lewis,school_bus,associate's degree,standard,completed,single,regularly,yes,2,2.5,82,78,77,medium
24731,Stephen Gentry,school_bus,associate's degree,standard,none,single,sometimes,yes,2,2.5,71,87,80,medium
24732,Mary Foley,private,some high school,standard,none,single,sometimes,yes,3,7.5,51,60,48,low
24733,William Morales,school_bus,some college,standard,completed,married,sometimes,yes,5,7.5,80,89,83,medium
24734,Danielle Edwards,school_bus,associate's degree,standard,completed,married,sometimes,yes,0,7.5,72,81,88,medium
24735,Evelyn Gonzalez,private,some high school,standard,none,married,regularly,yes,0,11,84,86,80,medium
24736,Douglas Sharp,school_bus,bachelor's degree,standard,completed,married,never,yes,1,2.5,57,62,63,low
24737,Michael Brady,school_bus,associate's degree,standard,none,married,never,yes,3,11,77,77,70,medium
24738,Christina Lewis,school_bus,master's degree,standard,none,married,sometimes,no,2,11,95,91,85,high
24739,Hayley Johnson,school_bus,some college,standard,none,divorced,sometimes,yes,3,7.5,74,93,84,medium
24740,Jerome Marshall,private,bachelor's degree,free/reduced,none,married,regularly,yes,3,7.5,55,54,57,low
24741,Gary Bryant,school_bus,associate's degree,standard,none,married,sometimes,no,4,7.5,67,72,69,low
24742,David Edwards,school_bus,some college,free/reduced,none,single,never,yes,2,7.5,43,52,56,low
24743,Tammy Valenzuela,school_bus,associate's degree,standard,none,single,sometimes,no,2,2.5,64,61,53,low
24744,Brianna Cooke,school_bus,high school,standard,none,married,regularly,no,2,2.5,79,89,94,high
24745,Catherine Rice,private,bachelor's degree,standard,none,married,sometimes,yes,5,7.5,89,76,76,medium
24746,Joseph Rogers,school_bus,some high school,standard,none,single,sometimes,no,2,7.5,82,81,88,medium
24747,Ralph Roberts,school_bus,some college,standard,none,divorced,regularly,no,2,7.5,61,66,65,low
24748,Veronica Delacruz,private,high school,standard,none,married,regularly,yes,1,7.5,54,52,54,low
24749,Sarah Berry,private,high school,standard,completed,single,regularly,no,3,2.5,51,63,71,low
24750,Kevin Bautista,school_bus,high school,standard,none,married,regularly,no,3,2.5,51,49,44,low
24751,Sean Mendoza,school_bus,high school,free/reduced,completed,married,sometimes,no,5,11,59,60,71,low
24752,Ana Rogers,school_bus,associate's degree,standard,completed,married,sometimes,yes,3,7.5,78,73,74,medium
24753,Michael Middleton,school_bus,some high school,standard,none,married,regularly,no,5,7.5,58,69,59,low
24754,Jessica Houston,school_bus,associate's degree,standard,none,married,sometimes,yes,3,7.5,90,88,93,high
24755,Mandy Mclean,school_bus,some college,free/reduced,none,divorced,sometimes,yes,0,7.5,71,65,60,low
24756,Susan Galvan,private,associate's degree,standard,completed,married,regularly,no,3,2.5,83,85,90,high
24757,Desiree Quinn,private,bachelor's degree,standard,completed,married,sometimes,no,3,7.5,61,66,69,low
24758,Aaron Schmidt,private,high school,free/reduced,none,married,sometimes,yes,1,7.5,49,56,54,low
24759,Alicia Oconnor,school_bus,high school,standard,none,married,sometimes,yes,0,2.5,63,41,35,low
24760,Daisy Flores,school_bus,some college,standard,none,married,sometimes,yes,2,7.5,63,61,54,low
24761,Jason Wright,school_bus,high school,standard,none,married,regularly,yes,2,7.5,98,84,76,high
24762,Kathryn Edwards,school_bus,high school,free/reduced,completed,divorced,sometimes,yes,3,11,77,94,94,high
24763,Brian Fisher,school_bus,some high school,free/reduced,none,single,regularly,yes,0,2.5,60,77,71,low
24764,Marco Johnson,school_bus,high school,standard,none,divorced,regularly,no,1,7.5,80,81,78,medium
24765,Anthony Dean,private,some high school,standard,completed,married,regularly,yes,1,7.5,82,79,77,medium
24766,Elizabeth Ellis,school_bus,bachelor's degree,standard,none,married,sometimes,yes,0,2.5,53,51,49,low
24767,Kathryn Diaz,school_bus,bachelor's degree,free/reduced,none,married,sometimes,no,3,2.5,45,48,50,low
24768,Susan Bautista,private,high school,standard,none,single,sometimes,yes,1,2.5,41,65,60,low
24769,Natalie Washington,school_bus,some high school,free/reduced,completed,widowed,sometimes,yes,3,7.5,69,64,66,low
24770,Matthew Howard,school_bus,bachelor's degree,standard,completed,married,sometimes,yes,0,7.5,68,80,76,medium
24771,Elizabeth Nicholson,private,some high school,free/reduced,completed,married,regularly,no,3,7.5,49,40,38,low
24772,Gabriel Myers,school_bus,high school,free/reduced,none,married,sometimes,yes,2,11,36,43,33,low
24773,Timothy Smith,school_bus,bachelor's degree,free/reduced,none,married,regularly,yes,1,2.5,57,57,53,low
24774,Karen Howell,school_bus,some college,standard,completed,single,sometimes,yes,0,7.5,79,77,84,medium
24775,Jerry Myers,school_bus,associate's degree,free/reduced,completed,divorced,regularly,yes,0,7.5,63,68,67,low
24776,Richard Soto,private,high school,standard,completed,divorced,sometimes,no,7,7.5,74,82,77,medium
24777,Christopher Moss,school_bus,high school,standard,none,married,never,no,5,7.5,66,60,51,low
24778,Philip Humphrey,school_bus,some high school,standard,none,married,sometimes,no,1,7.5,56,57,59,low
24779,Arthur Gonzales,private,some high school,free/reduced,none,single,never,no,2,2.5,52,57,48,low
24780,Dominique Gray,private,some college,standard,none,widowed,sometimes,yes,3,7.5,57,59,62,low
24781,Amy Hopkins,school_bus,some college,standard,completed,married,regularly,yes,1,2.5,73,87,88,medium
24782,Emma Dixon,private,some college,standard,completed,divorced,sometimes,no,2,11,58,69,66,low
24783,Charles Gonzalez,private,some college,standard,none,married,regularly,yes,0,2.5,72,73,76,medium
24784,Timothy Reynolds,school_bus,some college,standard,none,married,sometimes,no,2,7.5,73,76,66,medium
24785,Penny Blevins,private,associate's degree,free/reduced,none,married,never,no,1,7.5,52,64,59,low
24786,Barbara Peterson,school_bus,some college,standard,none,single,regularly,yes,3,2.5,55,58,66,low
24787,Wendy Fletcher,school_bus,associate's degree,standard,none,married,sometimes,no,2,2.5,46,42,48,low
24788,Suzanne Miller,private,some college,free/reduced,none,married,never,yes,5,7.5,52,65,64,low
24789,Miranda Ford,school_bus,some college,free/reduced,none,single,sometimes,yes,2,2.5,62,61,50,low
24790,Hunter Jensen,private,some college,free/reduced,completed,single,regularly,yes,3,7.5,56,61,64,low
24791,Julie Washington,school_bus,bachelor's degree,standard,none,married,sometimes,yes,2,11,75,71,78,medium
24792,Blake Ray,private,some high school,free/reduced,none,married,sometimes,yes,2,11,88,79,76,medium
24793,Ashley Jenkins,school_bus,bachelor's degree,standard,none,single,sometimes,no,3,7.5,100,90,94,high
24794,Shane Diaz,school_bus,bachelor's degree,free/reduced,completed,married,never,yes,2,11,59,71,77,low
24795,Malik Dean,school_bus,high school,free/reduced,completed,divorced,sometimes,yes,0,7.5,62,75,76,medium
24796,Dennis Crawford,school_bus,some college,free/reduced,completed,married,regularly,no,2,2.5,52,61,67,low
24797,Patricia Bennett,school_bus,bachelor's degree,standard,none,married,regularly,yes,3,11,79,83,82,medium
24798,Matthew Pugh,private,some college,free/reduced,completed,married,regularly,yes,4,2.5,57,56,57,low
24799,Deborah Salas,school_bus,some high school,standard,none,single,sometimes,yes,4,7.5,59,74,66,low
24800,Kyle Roberts,private,some high school,free/reduced,none,single,regularly,yes,1,2.5,48,57,60,low
24801,Ryan Callahan,private,some college,standard,none,married,never,yes,0,11,69,80,77,medium
24802,Valerie Ho,school_bus,some college,standard,completed,single,regularly,yes,7,7.5,100,93,94,high
24803,Sara Rodriguez,school_bus,some college,standard,none,married,regularly,yes,0,7.5,72,73,67,medium
24804,Kelly Rodriguez,school_bus,associate's degree,free/reduced,completed,married,sometimes,yes,0,7.5,40,53,56,low
24805,Mitchell White,private,associate's degree,free/reduced,completed,married,regularly,no,2,11,59,66,72,low
24806,Megan Ellis,school_bus,bachelor's degree,free/reduced,none,widowed,never,yes,0,7.5,79,80,84,medium
24807,Kristen Bauer,private,some college,free/reduced,none,divorced,sometimes,no,1,7.5,51,56,52,low
24808,Krystal Warner,school_bus,bachelor's degree,standard,completed,married,sometimes,yes,5,11,74,88,85,medium
24809,Carl Villanueva,school_bus,high school,standard,none,single,sometimes,yes,5,2.5,87,85,78,medium
24810,Steven Wood,school_bus,high school,standard,none,single,sometimes,yes,5,7.5,71,64,66,low
24811,Arthur Yang,private,associate's degree,free/reduced,completed,single,sometimes,no,1,7.5,48,53,52,low
24812,Jessica Thornton,private,associate's degree,free/reduced,completed,married,sometimes,no,1,7.5,48,55,51,low
24813,Travis Carpenter,school_bus,associate's degree,free/reduced,none,married,sometimes,no,7,11,42,53,52,low
24814,Vincent Watson,school_bus,some high school,standard,none,married,never,yes,4,7.5,64,70,67,low
24815,Stephen Powell,school_bus,associate's degree,standard,completed,divorced,sometimes,no,3,7.5,54,58,65,low
24816,Kristina Price,school_bus,bachelor's degree,standard,none,widowed,never,yes,3,2.5,71,73,69,medium
24817,Amy Mcbride,school_bus,bachelor's degree,free/reduced,none,married,never,yes,4,7.5,76,78,71,medium
24818,Heather Ball,school_bus,high school,standard,none,married,never,yes,4,11,62,48,50,low
24819,Denise Heath,private,some high school,standard,none,single,sometimes,yes,7,7.5,67,63,62,low
24820,Kayla Sexton,private,some high school,standard,none,single,regularly,no,2,7.5,90,69,66,medium
24821,Matthew Murphy,school_bus,high school,free/reduced,completed,divorced,regularly,yes,4,7.5,63,84,87,medium
24822,Alyssa Hurst,school_bus,bachelor's degree,free/reduced,none,married,regularly,yes,2,11,68,56,59,low
24823,Danielle Gilmore,school_bus,associate's degree,standard,none,single,never,yes,2,7.5,57,52,49,low
24824,Edgar Kent,school_bus,some college,free/reduced,completed,single,regularly,yes,3,2.5,47,71,68,low
24825,Jeffrey Deleon,school_bus,associate's degree,standard,none,single,regularly,yes,3,7.5,61,80,77,medium
24826,Sean Sullivan,school_bus,high school,standard,completed,married,never,yes,3,7.5,87,94,93,high
24827,Kendra Vincent,private,some college,standard,none,married,regularly,no,2,7.5,69,60,56,low
24828,Tanner Davis,school_bus,some high school,standard,none,married,sometimes,yes,1,11,60,64,57,low
24829,Matthew Maddox,school_bus,bachelor's degree,standard,completed,single,sometimes,yes,2,7.5,53,54,62,low
24830,Rachael Holmes,school_bus,some high school,standard,none,single,sometimes,no,2,7.5,63,59,59,low
24831,Deborah Blackwell,school_bus,associate's degree,free/reduced,none,married,sometimes,yes,0,7.5,63,59,55,low
24832,Molly Fowler,school_bus,some high school,standard,none,divorced,sometimes,yes,0,7.5,95,88,88,high
24833,Daniel King,school_bus,bachelor's degree,standard,completed,single,sometimes,yes,2,11,82,94,97,high
24834,Alexander Davis,private,some high school,free/reduced,none,married,regularly,yes,0,2.5,32,54,46,low
24835,Emily Taylor,school_bus,associate's degree,standard,none,married,regularly,yes,0,11,73,65,66,low
24836,Matthew Gonzalez,school_bus,bachelor's degree,standard,none,married,sometimes,no,3,7.5,89,71,71,medium
24837,Gregory Anderson,private,some college,free/reduced,completed,single,sometimes,no,1,7.5,54,63,62,low
24838,Rebecca Hernandez,school_bus,high school,free/reduced,completed,married,regularly,yes,3,11,67,60,62,low
24839,Noah Price,school_bus,some college,standard,none,divorced,never,yes,1,11,83,87,82,medium
24840,Billy Burnett,private,some college,standard,none,married,sometimes,yes,2,2.5,61,59,52,low
24841,Joshua Houston,private,some college,standard,none,married,sometimes,no,5,2.5,80,68,71,medium
24842,Mark Castaneda,school_bus,high school,free/reduced,completed,married,regularly,yes,2,11,80,83,81,medium
24843,Nina Ingram,school_bus,high school,standard,none,single,never,no,4,7.5,57,61,59,low
24844,Alan Garza,private,master's degree,standard,none,married,sometimes,yes,1,7.5,98,89,93,high
24845,Michael Ellis,school_bus,high school,standard,none,widowed,regularly,yes,1,2.5,47,64,63,low
24846,Mary Norris,school_bus,high school,standard,none,single,regularly,yes,2,7.5,86,76,72,medium
24847,Heather Shelton,school_bus,bachelor's degree,standard,none,married,sometimes,yes,3,7.5,78,74,76,medium
24848,Joel Schroeder,school_bus,high school,standard,completed,divorced,regularly,no,2,7.5,77,81,75,medium
24849,Regina Mitchell,private,some college,standard,none,married,sometimes,yes,0,2.5,64,72,68,low
24850,Tammie Martinez,school_bus,high school,standard,completed,divorced,regularly,yes,2,2.5,78,62,69,medium
24851,Mike Harris,school_bus,some high school,free/reduced,completed,single,sometimes,yes,2,7.5,41,62,62,low
24852,Eric Bush,private,some high school,standard,none,married,sometimes,yes,2,2.5,71,65,66,low
24853,Theodore Daugherty,school_bus,bachelor's degree,standard,none,divorced,regularly,no,2,7.5,80,89,90,high
24854,Emily Curry,private,some college,free/reduced,completed,married,never,no,1,7.5,53,62,61,low
24855,Lisa Black,school_bus,some high school,standard,none,divorced,regularly,no,2,7.5,58,62,61,low
24856,Sarah Steele,school_bus,bachelor's degree,free/reduced,none,single,regularly,no,4,2.5,42,41,38,low
24857,Cody Patterson,school_bus,associate's degree,free/reduced,completed,widowed,never,yes,3,7.5,63,87,76,medium
24858,Joseph Mills,school_bus,some college,standard,completed,divorced,sometimes,yes,1,7.5,73,85,91,medium
24859,John Norton,school_bus,bachelor's degree,standard,none,divorced,sometimes,yes,3,2.5,70,69,67,low
24860,William Frazier,school_bus,high school,standard,completed,married,sometimes,no,1,7.5,76,87,91,medium
24861,Briana Morrow,private,high school,free/reduced,none,married,never,no,3,7.5,47,65,65,low
24862,Evelyn Brown,school_bus,high school,free/reduced,none,single,sometimes,yes,4,7.5,62,60,57,low
24863,Crystal Lopez,school_bus,some college,standard,none,divorced,sometimes,no,2,2.5,54,52,49,low
24864,John Daniels,school_bus,associate's degree,standard,none,single,never,yes,3,7.5,64,69,71,low
24865,Erin Collins,school_bus,associate's degree,standard,completed,married,sometimes,no,2,11,78,80,89,medium
24866,Connie Kemp,school_bus,some high school,free/reduced,completed,divorced,regularly,yes,1,7.5,40,38,42,low
24867,Leah George,private,associate's degree,standard,none,married,sometimes,no,1,7.5,62,65,72,low
24868,Michael Swanson,school_bus,associate's degree,free/reduced,none,married,sometimes,yes,1,7.5,50,52,43,low
24869,Heather Brewer,school_bus,master's degree,free/reduced,none,single,sometimes,yes,1,11,47,51,44,low
24870,Rachel Silva,school_bus,associate's degree,free/reduced,completed,married,regularly,no,4,2.5,59,72,76,low
24871,Zachary Ibarra,school_bus,bachelor's degree,standard,none,divorced,regularly,yes,1,7.5,65,64,65,low
24872,Kenneth Livingston,school_bus,high school,standard,none,married,regularly,yes,1,2.5,81,84,85,medium
24873,Richard Elliott,school_bus,some college,standard,completed,divorced,regularly,yes,2,7.5,78,83,76,medium
24874,Joseph Olson,private,bachelor's degree,standard,none,married,regularly,yes,1,7.5,67,61,56,low
24875,Jennifer Cole,private,high school,standard,completed,single,regularly,no,1,7.5,75,61,65,low
24876,Megan Simpson,private,associate's degree,free/reduced,none,single,sometimes,no,1,7.5,68,64,57,low
24877,Shannon Clark,school_bus,some college,free/reduced,completed,married,sometimes,yes,1,7.5,63,58,60,low
24878,Jeremy Novak,private,some high school,free/reduced,none,married,sometimes,no,1,7.5,71,86,78,medium
24879,Richard Phelps,school_bus,some college,free/reduced,none,married,sometimes,yes,1,7.5,59,53,55,low
24880,David Stone,school_bus,some college,standard,completed,single,regularly,yes,2,7.5,79,70,73,medium
24881,Amanda Rodriguez,private,high school,standard,none,married,never,yes,2,7.5,60,57,51,low
24882,Erica Gibson,school_bus,high school,free/reduced,completed,married,sometimes,yes,2,2.5,64,79,81,medium
24883,Jessica Parker,school_bus,high school,standard,none,divorced,sometimes,yes,0,2.5,78,66,66,medium
24884,Tammy Velazquez,school_bus,some college,free/reduced,none,single,sometimes,no,1,2.5,28,39,33,low
24885,Clayton Norris,school_bus,some high school,free/reduced,none,married,regularly,yes,3,7.5,56,49,48,low
24886,Laura Lewis,school_bus,some college,free/reduced,completed,divorced,regularly,no,2,7.5,94,85,84,high
24887,Kristen Collier,private,associate's degree,standard,none,married,regularly,yes,4,2.5,82,91,94,high
24888,Aaron Guerra,private,high school,standard,completed,married,regularly,yes,2,2.5,64,74,74,medium
24889,Sharon Johnson,private,associate's degree,free/reduced,none,single,sometimes,yes,2,7.5,53,56,53,low
24890,Becky Duran,school_bus,some college,standard,completed,divorced,sometimes,no,3,11,95,97,100,high
24891,William Long,school_bus,master's degree,standard,completed,divorced,never,no,2,7.5,73,89,99,high
24892,Kirsten Wood,school_bus,bachelor's degree,free/reduced,none,married,never,yes,2,2.5,60,79,80,medium
24893,Paul Foster,school_bus,some high school,standard,none,married,regularly,yes,2,11,59,53,62,low
24894,Michael Williams,private,some college,free/reduced,completed,married,regularly,no,3,7.5,55,50,51,low
24895,Aaron Martin,private,some high school,free/reduced,none,married,sometimes,yes,6,7.5,52,52,45,low
24896,Robert Barnett,private,high school,standard,none,single,sometimes,yes,2,7.5,36,41,38,low
24897,Cody Klein,private,master's degree,standard,completed,single,sometimes,yes,1,7.5,74,67,65,low
24898,Sheryl Chambers,school_bus,some college,free/reduced,completed,married,sometimes,no,4,7.5,46,45,45,low
24899,Teresa Scott,private,some college,standard,none,married,regularly,no,1,7.5,89,95,88,high
24900,Holly Sawyer,private,high school,standard,completed,single,sometimes,yes,2,7.5,60,62,67,low
24901,Daniel Robinson,school_bus,some college,free/reduced,none,single,regularly,no,2,11,59,50,53,low
24902,Caleb Jackson,private,some college,free/reduced,none,single,regularly,yes,1,2.5,85,78,82,medium
24903,Marcus Herman,private,some college,standard,none,married,sometimes,yes,3,7.5,66,68,63,low
24904,Michael Sherman,private,some high school,free/reduced,completed,married,sometimes,no,3,2.5,31,54,53,low
24905,Taylor Alexander,private,associate's degree,standard,none,married,never,yes,2,7.5,80,75,70,medium
24906,Stephen Davis,school_bus,associate's degree,standard,completed,married,regularly,yes,5,11,36,62,62,low
24907,Lindsey Fernandez,school_bus,high school,standard,none,married,never,no,4,7.5,81,92,89,high
24908,Martha Webster,school_bus,some high school,standard,completed,married,sometimes,yes,3,7.5,60,65,62,low
24909,Vincent Hart,school_bus,bachelor's degree,standard,none,single,sometimes,yes,0,2.5,74,69,66,medium
24910,Joshua Taylor,school_bus,some high school,free/reduced,completed,married,sometimes,no,3,2.5,60,70,69,low
24911,James Luna,school_bus,bachelor's degree,free/reduced,none,single,regularly,yes,2,11,77,69,66,medium
24912,Sonia Hess,school_bus,some high school,standard,none,married,sometimes,yes,1,2.5,71,63,60,low
24913,Charles Rios,school_bus,some college,standard,completed,married,sometimes,no,4,7.5,77,88,85,medium
24914,Alex Khan,private,some high school,free/reduced,none,married,sometimes,no,3,7.5,43,55,51,low
24915,Emily Fuller,school_bus,some high school,free/reduced,none,married,sometimes,no,2,11,36,41,44,low
24916,Darrell Robbins,private,high school,standard,none,married,never,yes,1,7.5,51,65,59,low
24917,Tom Morales,private,some college,standard,none,married,regularly,yes,2,2.5,83,79,73,medium
24918,Bernard Scott,school_bus,master's degree,standard,none,married,sometimes,no,3,11,85,79,70,medium
24919,Amber Welch,private,some college,standard,completed,divorced,sometimes,no,1,2.5,73,84,80,medium
24920,George Frederick,school_bus,master's degree,standard,none,single,regularly,no,3,2.5,56,62,71,low
24921,Sara Estrada,private,some college,free/reduced,none,married,sometimes,no,2,7.5,28,37,43,low
24922,Beth Green,private,some high school,standard,completed,married,never,no,1,7.5,54,62,57,low
24923,Tracy Zavala,school_bus,bachelor's degree,free/reduced,none,divorced,regularly,yes,2,7.5,60,58,59,low
24924,Thomas Gray,school_bus,some high school,free/reduced,completed,divorced,regularly,yes,4,2.5,66,77,80,medium
24925,Tina Rose,private,some high school,standard,none,married,sometimes,yes,2,2.5,64,84,78,medium
24926,Shannon Cruz,private,master's degree,free/reduced,none,married,regularly,yes,0,7.5,64,74,72,medium
24927,Heather Holden,private,some college,free/reduced,none,married,regularly,yes,0,7.5,56,68,69,low
24928,Larry Haynes,private,bachelor's degree,standard,none,married,sometimes,no,5,7.5,82,74,76,medium
24929,Brittany Fleming,school_bus,associate's degree,standard,none,single,never,no,1,7.5,56,64,67,low
24930,Mark Weeks,school_bus,some college,standard,completed,married,regularly,no,2,2.5,90,95,99,high
24931,Dustin Lee,school_bus,some high school,standard,completed,divorced,regularly,no,1,2.5,70,80,77,medium
24932,Victoria Alexander,school_bus,some high school,standard,none,single,regularly,no,3,7.5,76,82,79,medium
24933,Natalie Munoz,school_bus,high school,standard,none,married,never,yes,5,2.5,40,49,53,low
24934,Yolanda Day,school_bus,some college,standard,none,married,sometimes,yes,4,7.5,64,74,78,medium
24935,Brent Vincent,school_bus,some high school,standard,completed,married,regularly,yes,2,11,79,77,79,medium
24936,Manuel Newman,private,associate's degree,standard,completed,married,sometimes,yes,1,2.5,61,56,57,low
24937,Cynthia Nunez,school_bus,some college,standard,none,single,regularly,yes,3,7.5,91,87,84,high
24938,Tiffany Best,private,some college,standard,completed,single,regularly,yes,2,11,83,90,93,high
24939,Derek Hernandez,school_bus,high school,free/reduced,none,married,regularly,no,2,7.5,48,59,66,low
24940,Edward Diaz,private,some college,standard,none,single,sometimes,yes,3,7.5,76,59,61,low
24941,Paul Turner,private,some high school,standard,none,married,sometimes,yes,3,7.5,47,53,54,low
24942,Andre Gonzalez,school_bus,associate's degree,standard,completed,married,regularly,yes,2,2.5,77,80,86,medium
24943,Kara Cook,private,high school,standard,none,married,sometimes,yes,2,7.5,72,75,77,medium
24944,Dana Carpenter,school_bus,some high school,standard,completed,married,regularly,yes,1,11,96,89,85,high
24945,Christopher Kelly,school_bus,high school,standard,completed,divorced,regularly,yes,2,7.5,72,73,80,medium
24946,Debra Kim,school_bus,master's degree,free/reduced,none,married,regularly,no,3,11,68,65,67,low
24947,Margaret Richard,school_bus,high school,standard,completed,single,never,no,1,2.5,77,79,75,medium
24948,Angela Tucker,private,high school,standard,none,divorced,regularly,yes,2,2.5,83,85,88,medium
24949,Jacqueline Silva,school_bus,some high school,standard,none,divorced,sometimes,yes,2,7.5,74,58,54,low
24950,Linda Christensen,school_bus,associate's degree,free/reduced,none,married,never,yes,1,7.5,67,70,64,low
24951,Nancy Stein,school_bus,some high school,standard,none,married,regularly,yes,0,7.5,65,69,62,low
24952,Luis Turner,private,some college,standard,none,married,regularly,no,5,11,98,95,92,high
24953,Kim White,school_bus,high school,standard,completed,married,regularly,no,2,7.5,74,73,73,medium
24954,Kristina Rodriguez,school_bus,some college,standard,completed,married,sometimes,yes,2,7.5,88,98,95,high
24955,Jane Sweeney,private,associate's degree,standard,none,divorced,sometimes,yes,3,7.5,62,71,72,low
24956,Annette Estes,school_bus,some high school,free/reduced,none,married,never,no,1,7.5,45,56,50,low
24957,Emily Woods,private,some college,standard,none,married,regularly,no,2,2.5,99,91,93,high
24958,Anthony Williams,school_bus,some college,free/reduced,completed,divorced,sometimes,no,1,7.5,81,79,85,medium
24959,Anna West,school_bus,bachelor's degree,free/reduced,none,widowed,never,no,1,7.5,64,70,67,low
24960,Dale Davis,private,high school,standard,none,married,regularly,yes,4,2.5,85,85,80,medium
24961,Victoria Willis,school_bus,some college,standard,none,single,sometimes,yes,0,2.5,82,82,89,medium
24962,Jeffrey Coleman,private,some college,free/reduced,completed,single,sometimes,yes,2,7.5,58,53,52,low
24963,James Bond,school_bus,some college,standard,none,married,regularly,yes,0,7.5,62,62,64,low
24964,Shawn Reed,private,some high school,standard,none,married,sometimes,no,1,7.5,42,51,54,low
24965,Kenneth Brown,private,high school,free/reduced,none,married,regularly,no,1,2.5,53,75,66,low
24966,Alexander Massey,private,some college,free/reduced,completed,single,sometimes,yes,2,11,55,61,65,low
24967,Michael Garcia,school_bus,associate's degree,free/reduced,none,married,regularly,yes,1,2.5,47,44,48,low
24968,Sharon Arnold,school_bus,some high school,free/reduced,none,divorced,sometimes,yes,3,11,66,82,77,medium
24969,Valerie Vaughn,school_bus,some high school,free/reduced,completed,married,regularly,no,3,7.5,74,93,88,medium
24970,Vanessa Franco,school_bus,high school,standard,none,single,sometimes,no,2,7.5,73,85,82,medium
24971,Charles Sutton,private,associate's degree,standard,none,single,never,no,5,11,81,77,76,medium
24972,Jared Woods,private,master's degree,standard,none,married,sometimes,yes,3,2.5,82,88,81,medium
24973,Samantha Clay,school_bus,some college,standard,completed,married,sometimes,yes,3,2.5,51,69,68,low
24974,Jeremy Wolf,private,associate's degree,free/reduced,completed,married,never,yes,1,2.5,69,72,76,medium
24975,Robert Cantu,private,high school,standard,none,married,sometimes,no,2,7.5,66,63,62,low
24976,Daniel Olsen,school_bus,some high school,standard,none,single,sometimes,yes,2,7.5,50,52,48,low
24977,Tonya Robertson,school_bus,bachelor's degree,standard,none,single,sometimes,yes,0,7.5,76,67,74,medium
24978,Michelle Jenkins,private,high school,standard,none,married,regularly,no,3,7.5,77,88,84,medium
24979,Mark Wagner,school_bus,associate's degree,standard,none,married,sometimes,yes,4,2.5,59,52,56,low
24980,Matthew Palmer,school_bus,high school,free/reduced,completed,married,regularly,no,3,7.5,67,80,82,medium
24981,John Hale,school_bus,high school,standard,none,married,sometimes,no,5,7.5,59,67,64,low
